tweet_id,date,url,domain,is_https,tweet_text,potentially_malicious,user_name,user_verified,user_followers,user_friends,retweet_count,like_count
3147192352091043262,2025-03-13T19:22:52.401367,https://facebook.com/blog/5d189584,facebook.com,True,Check out this interesting article! https://facebook.com/blog/5d189584,False,user_f4fd3106,False,7099,4187,7,21
3035707088304365040,2025-03-13T00:53:52.401367,https://tiny.cc/7663f1,tiny.cc,True,URGENT: Your account needs verification https://tiny.cc/7663f1,True,user_78ce308e,False,5176,2358,5,14
1718133700465474117,2025-03-13T18:37:52.401367,https://youtube.com/posts/86498,youtube.com,True,Useful information here: https://youtube.com/posts/86498,False,user_668b873a,False,1908,326,2,23
9347919959591089541,2025-03-11T22:56:52.401367,https://facebook.com/news/2025/03/16/92a097,facebook.com,True,Great resource for developers: https://facebook.com/news/2025/03/16/92a097,False,user_df861991,False,822,435,8,144
1683378419744100851,2025-03-14T13:13:52.401367,https://python.org/article/7240,python.org,True,Latest update on our project: https://python.org/article/7240,False,user_527307a0,True,360,161,5,3
1629893785123637140,2025-03-12T10:40:52.401367,https://facebook.com/posts/26586,facebook.com,True,Great resource for developers: https://facebook.com/posts/26586,False,user_4b2d8e1c,False,281,64,14,3
2292467765146246809,2025-03-12T21:34:52.401367,https://github.com/article/4446,github.com,True,Useful information here: https://github.com/article/4446,False,user_81782bcb,False,29348,5000,126,55
1538627040108101445,2025-03-15T03:26:52.401367,https://login.d9b6e6bb..cf,login.d9b6e6bb..cf,True,Limited time offer! Click here https://login.d9b6e6bb..cf,True,user_c5c867fb,False,1546,1112,13,2
3285847071036015464,2025-03-15T22:20:52.401367,https://twitter.com/article/3573,twitter.com,True,Useful information here: https://twitter.com/article/3573,False,user_8ba0bead,False,21757,5000,12,23
1606796464848066402,2025-03-15T13:41:52.401367,https://login.8556ccdf..cf,login.8556ccdf..cf,True,Limited time offer! Click here https://login.8556ccdf..cf,True,user_f116421a,False,1806,1009,17,43
3504839758766801068,2025-03-13T07:26:52.401367,https://medium.com/posts/78906,medium.com,True,Great resource for developers: https://medium.com/posts/78906,False,user_2dd6cda8,False,3635,835,14,15
4018149006121507731,2025-03-13T06:04:52.401367,https://facebook.com/posts/35313,facebook.com,True,Great resource for developers: https://facebook.com/posts/35313,False,user_be64a03c,True,1367,714,59,10
1505315206684573099,2025-03-16T17:20:52.401367,https://linkedin.com/posts/96212,linkedin.com,True,Great resource for developers: https://linkedin.com/posts/96212,False,user_96806d34,False,17616,5000,6,1
3030969908362789132,2025-03-13T05:44:52.401367,https://github.com/article/7469,github.com,True,Check out this interesting article! https://github.com/article/7469,False,user_92e1d8ad,True,3566,1098,3,3
6082645684982343928,2025-03-13T08:14:52.401367,https://micr0s0ft.c0m/login,micr0s0ft.c0m,True,You won't believe what I found https://micr0s0ft.c0m/login,True,user_1ed9ebae,False,1856,1124,11,20
8109306748699834163,2025-03-16T14:09:52.401367,https://youtube.com/blog/b11cca01,youtube.com,True,Useful information here: https://youtube.com/blog/b11cca01,False,user_007698e0,False,500,259,4,20
1591861832435259109,2025-03-12T03:45:52.401367,https://facebook.com/content/1ab8560493,facebook.com,True,Great resource for developers: https://facebook.com/content/1ab8560493,False,user_cf86cd87,False,2000,428,1,12
4750020292369030955,2025-03-15T10:34:52.401367,https://stack0verfl0w.c0m/login,stack0verfl0w.c0m,True,Limited time offer! Click here https://stack0verfl0w.c0m/login,True,user_12bea39d,True,18881,5000,1,39
2812133078196948114,2025-03-10T03:51:52.401367,https://python.org/news/2025/03/16/dc4114,python.org,True,Useful information here: https://python.org/news/2025/03/16/dc4114,False,user_6b1beeaf,False,3154,2164,28,8
1209012487633759497,2025-03-14T15:59:52.401367,https://medium.com/content/f3ee798943,medium.com,True,Great resource for developers: https://medium.com/content/f3ee798943,False,user_8ce5b93b,False,3050,898,48,6
4946917171246085672,2025-03-11T21:56:52.401367,https://microsoft.com/content/90b6c4374c,microsoft.com,True,Useful information here: https://microsoft.com/content/90b6c4374c,False,user_a2f607ae,True,64,25,5,8
2762321920226404303,2025-03-16T09:49:52.401367,https://medium.com/news/2025/03/16/9de656,medium.com,True,Useful information here: https://medium.com/news/2025/03/16/9de656,False,user_1a9a0d57,False,268,132,3,19
5092404659935845453,2025-03-14T15:18:52.401367,https://b7263873.ga/crypto,b7263873.ga,True,URGENT: Your account needs verification https://b7263873.ga/crypto,True,user_93914e2d,False,3823,460,18,31
1292618166879991143,2025-03-16T03:29:52.401367,https://microsoft.com/article/2814,microsoft.com,True,Latest update on our project: https://microsoft.com/article/2814,False,user_06f4ba21,False,165,129,5,144
1559132870191629819,2025-03-16T06:49:52.401367,https://dev.to/content/980a6ca83d,dev.to,True,Just published a new post: https://dev.to/content/980a6ca83d,False,user_65ec4dfc,False,807,588,0,6
2934275002234624065,2025-03-15T08:59:52.401367,https://stackoverflow.com/blog/de27756b,stackoverflow.com,True,Check out this interesting article! https://stackoverflow.com/blog/de27756b,False,user_a17b358b,True,2129,468,4,8
9291701989292346232,2025-03-10T11:34:52.401367,https://google.com/blog/9b0aeb05,google.com,True,Just published a new post: https://google.com/blog/9b0aeb05,False,user_ea916bb2,False,6031,2618,6,21
7832400446633919939,2025-03-12T00:58:52.401367,https://github.com/article/5740,github.com,True,Great resource for developers: https://github.com/article/5740,False,user_6cee3e7a,False,6559,2244,2,8
1405058652051405562,2025-03-12T01:12:52.401367,https://login.2538be43..ml,login.2538be43..ml,True,Your password needs to be updated https://login.2538be43..ml,True,user_6c23578f,False,1060,624,13,49
1152086561991176174,2025-03-14T13:03:52.401367,https://amazon.com/posts/50885,amazon.com,True,Latest update on our project: https://amazon.com/posts/50885,False,user_85ee57fe,True,21127,5000,16,84
1272240198595006382,2025-03-16T16:45:52.401367,https://microsoft.com/news/2025/03/16/bcacbd,microsoft.com,True,Latest update on our project: https://microsoft.com/news/2025/03/16/bcacbd,False,user_3f97203c,False,24786,5000,16,49
1323172338338657726,2025-03-15T03:35:52.401367,https://amazon.com/news/2025/03/16/51551c,amazon.com,True,Great resource for developers: https://amazon.com/news/2025/03/16/51551c,False,user_3d7abdb7,True,4015,1734,2,63
7891491249060869596,2025-03-12T00:43:52.401367,https://dev.to/content/a26405ca30,dev.to,True,Just published a new post: https://dev.to/content/a26405ca30,False,user_cfccd061,False,2874,1809,2,15
1376898152185414074,2025-03-11T11:24:52.401367,https://dev.t0/login,dev.t0,True,Limited time offer! Click here https://dev.t0/login,True,user_0d67a547,False,532,339,5,16
1754091360289222886,2025-03-12T13:00:52.401367,https://login.e0505764..tk,login.e0505764..tk,True,URGENT: Your account needs verification https://login.e0505764..tk,True,user_c3a0123a,False,2297,1288,10,47
1395103335751010317,2025-03-14T01:25:52.401367,https://login.75173f8a..cf,login.75173f8a..cf,True,Limited time offer! Click here https://login.75173f8a..cf,True,user_8362aa20,True,2197,1301,12,46
2951336466556051272,2025-03-16T03:32:52.401367,https://login.671140fb..ga,login.671140fb..ga,True,Limited time offer! Click here https://login.671140fb..ga,True,user_d372b705,False,2585,1345,7,32
2057458004120799640,2025-03-14T04:02:52.401367,https://facebook.com/news/2025/03/16/542c83,facebook.com,True,Great resource for developers: https://facebook.com/news/2025/03/16/542c83,False,user_a799c99d,False,35477,5000,10,88
1596746549334119861,2025-03-16T15:31:52.401367,https://youtube.com/blog/7893e9cd,youtube.com,True,Latest update on our project: https://youtube.com/blog/7893e9cd,False,user_0be606af,False,43,24,1,88
1162694825049917721,2025-03-14T12:57:52.401367,https://c3b18eaa.tk/password,c3b18eaa.tk,True,Your password needs to be updated https://c3b18eaa.tk/password,True,user_232f9698,True,7085,4166,15,40
1535523802518264960,2025-03-11T16:16:52.401367,https://youtube.com/article/2560,youtube.com,True,Latest update on our project: https://youtube.com/article/2560,False,user_ca925bfd,False,1364,739,9,49
1346670876068099383,2025-03-10T20:32:52.401367,https://python.org/posts/85683,python.org,True,Check out this interesting article! https://python.org/posts/85683,False,user_8025b6d0,False,12201,5000,8,25
7640716529582658160,2025-03-11T17:10:52.401367,https://youtube.com/article/8933,youtube.com,True,Check out this interesting article! https://youtube.com/article/8933,False,user_641649ae,False,1016,731,16,9
1410960621727588021,2025-03-11T07:39:52.401367,https://amazon.com/blog/2062bbc9,amazon.com,True,Check out this interesting article! https://amazon.com/blog/2062bbc9,False,user_16945059,False,324,197,7,17
2719467046793841126,2025-03-11T11:53:52.401367,https://microsoft.com/posts/82861,microsoft.com,True,Check out this interesting article! https://microsoft.com/posts/82861,False,user_647a29d8,False,18918,4412,14,79
5984713148450966212,2025-03-10T19:49:52.401367,https://youtube.com/content/0382a8f78f,youtube.com,True,Useful information here: https://youtube.com/content/0382a8f78f,False,user_a4431b17,False,1640,914,17,5
2115420437157800188,2025-03-15T01:15:52.401367,https://dev.to/blog/e1626ae9,dev.to,True,Latest update on our project: https://dev.to/blog/e1626ae9,False,user_07fb0ee1,False,342,47,18,23
1046288740465964935,2025-03-10T09:07:52.401367,https://b188c750.ml/update,b188c750.ml,True,Your password needs to be updated https://b188c750.ml/update,True,user_da4403a4,False,1168,388,5,12
1719668123638116036,2025-03-15T21:05:52.401367,https://medium.com/content/d0512109d3,medium.com,True,Just published a new post: https://medium.com/content/d0512109d3,False,user_38b2eef9,False,2146,1210,10,61
2839761193697154951,2025-03-14T11:17:52.401367,https://facebook.com/blog/89884f40,facebook.com,True,Useful information here: https://facebook.com/blog/89884f40,False,user_00e30646,False,4334,1254,2,7
2410528719851443677,2025-03-10T17:24:52.401367,https://youtube.com/content/a3227b35f7,youtube.com,True,Useful information here: https://youtube.com/content/a3227b35f7,False,user_60c5603d,False,35351,5000,6,18
1055284821848159297,2025-03-14T11:58:52.401367,https://dev.to/posts/55419,dev.to,True,Latest update on our project: https://dev.to/posts/55419,False,user_7a0a62c6,False,2633,386,7,7
2761890040906872060,2025-03-14T01:01:52.401367,https://google.com/article/6879,google.com,True,Just published a new post: https://google.com/article/6879,False,user_f1f7f866,False,5041,2452,1,13
3188526229830927764,2025-03-13T07:13:52.401367,https://python.org/posts/64351,python.org,True,Just published a new post: https://python.org/posts/64351,False,user_b1954bfb,True,2093,926,26,71
5259536287334260690,2025-03-12T11:48:52.401367,https://linkedin.com/blog/b2dc4813,linkedin.com,True,Just published a new post: https://linkedin.com/blog/b2dc4813,False,user_fa236920,False,1510,154,3,13
1455059641501745587,2025-03-13T01:03:52.401367,https://amazon.com/posts/56113,amazon.com,True,Great resource for developers: https://amazon.com/posts/56113,False,user_d3ef7cce,False,16407,5000,45,24
2716089289544973628,2025-03-15T15:22:52.401367,https://facebook.com/posts/76758,facebook.com,True,Latest update on our project: https://facebook.com/posts/76758,False,user_22f0b6de,False,2725,1229,6,0
4229865189366035491,2025-03-11T05:00:52.401367,https://stackoverflow.com/content/622739aca3,stackoverflow.com,True,Latest update on our project: https://stackoverflow.com/content/622739aca3,False,user_1abcf00a,False,5839,4581,7,28
1096532446991504219,2025-03-11T20:31:52.401367,https://python.org/news/2025/03/16/a41727,python.org,True,Just published a new post: https://python.org/news/2025/03/16/a41727,False,user_a305d89f,False,2665,1729,6,18
2451487869841964061,2025-03-13T13:49:52.401367,https://linkedin.com/content/b991a6dee3,linkedin.com,True,Great resource for developers: https://linkedin.com/content/b991a6dee3,False,user_2f0e28f8,False,2714,338,9,28
2109473309826579242,2025-03-12T10:04:52.401367,https://login.bc375707..tk,login.bc375707..tk,True,Make money fast! https://login.bc375707..tk,True,user_62dca4cd,False,6199,4761,1,48
3026946452952922691,2025-03-16T09:01:52.401367,https://ow.ly/f3ebe5,ow.ly,True,Your password needs to be updated https://ow.ly/f3ebe5,True,user_8024437f,False,655,220,7,19
1794621024167812367,2025-03-10T10:24:52.401367,https://stackoverflow.com/news/2025/03/16/95ef00,stackoverflow.com,True,Useful information here: https://stackoverflow.com/news/2025/03/16/95ef00,False,user_394a91b2,True,7785,3622,1,149
3003699606790788425,2025-03-09T19:41:52.401367,https://amaz0n.c0m/login,amaz0n.c0m,True,Limited time offer! Click here https://amaz0n.c0m/login,True,user_7da09edd,False,5874,1873,19,20
1419372129720396178,2025-03-16T11:15:52.401367,https://amaz0n.c0m/login,amaz0n.c0m,True,You won't believe what I found https://amaz0n.c0m/login,True,user_e880f1db,True,3823,2823,13,24
7162644068859520193,2025-03-11T13:34:52.401367,https://amazon.com/posts/56310,amazon.com,True,Useful information here: https://amazon.com/posts/56310,False,user_be22ca9c,False,1215,877,5,82
3023833396254712790,2025-03-14T10:34:52.401367,https://login.d71ae3f8..ga,login.d71ae3f8..ga,True,URGENT: Your account needs verification https://login.d71ae3f8..ga,True,user_6863d93c,False,398,131,15,14
6414691273372021187,2025-03-16T06:40:52.401367,https://bit.ly/d4d89f,bit.ly,True,Make money fast! https://bit.ly/d4d89f,True,user_451cf629,False,1457,729,13,50
1900337029637698502,2025-03-12T02:56:52.401367,https://dev.to/news/2025/03/16/233a30,dev.to,True,Check out this interesting article! https://dev.to/news/2025/03/16/233a30,False,user_514873b9,True,2192,593,8,18
2511742104810079705,2025-03-12T10:19:52.401367,https://dev.to/news/2025/03/16/366587,dev.to,True,Great resource for developers: https://dev.to/news/2025/03/16/366587,False,user_73d9c4d9,False,5418,1874,10,22
2259378174722879584,2025-03-16T00:07:52.401367,https://dev.to/news/2025/03/16/bc8864,dev.to,True,Check out this interesting article! https://dev.to/news/2025/03/16/bc8864,False,user_437018e3,False,12670,5000,21,26
2596309451743196742,2025-03-14T02:43:52.401367,https://youtube.com/blog/e158ce32,youtube.com,True,Great resource for developers: https://youtube.com/blog/e158ce32,False,user_23114406,False,1365,790,10,90
1184771183189919143,2025-03-12T02:02:52.401367,https://python.org/news/2025/03/16/b47244,python.org,True,Great resource for developers: https://python.org/news/2025/03/16/b47244,False,user_81e2cc54,False,422,194,3,24
2084681991750340751,2025-03-13T18:53:52.401367,https://13769a26.cf/account,13769a26.cf,True,You won't believe what I found https://13769a26.cf/account,True,user_ceb9e584,False,3554,2269,19,17
1568948956664062575,2025-03-11T06:07:52.401367,https://linkedin.com/content/e6638e64e4,linkedin.com,True,Latest update on our project: https://linkedin.com/content/e6638e64e4,False,user_afed2df8,False,7790,2827,2,5
6839031743581722167,2025-03-13T22:26:52.401367,https://bit.ly/6deed9,bit.ly,True,Limited time offer! Click here https://bit.ly/6deed9,True,user_8279d472,False,31,24,0,8
2026737869974980705,2025-03-14T00:04:52.401367,https://twitter.c0m/login,twitter.c0m,True,Make money fast! https://twitter.c0m/login,True,user_0c9e1984,False,2811,565,7,14
2954386341825641376,2025-03-15T15:10:52.401367,https://stackoverflow.com/posts/98346,stackoverflow.com,True,Check out this interesting article! https://stackoverflow.com/posts/98346,False,user_5d237de8,False,2764,820,1,26
4928898116955149954,2025-03-13T18:18:52.401367,https://login.7bd72187..ga,login.7bd72187..ga,True,You won't believe what I found https://login.7bd72187..ga,True,user_d5416f73,False,1029,584,13,37
1917959443245713349,2025-03-13T20:52:52.401367,https://g00gle.c0m/login,g00gle.c0m,True,Your password needs to be updated https://g00gle.c0m/login,True,user_f3340a7d,False,15591,4269,6,25
3181288978740705857,2025-03-12T15:36:52.401367,https://twitter.com/blog/5d91adf9,twitter.com,True,Useful information here: https://twitter.com/blog/5d91adf9,False,user_3669a965,False,6812,3677,6,12
2342076679812376364,2025-03-12T23:05:52.401367,https://youtube.com/article/3181,youtube.com,True,Useful information here: https://youtube.com/article/3181,False,user_58f4d2e5,True,504,290,4,10
3203514172647171155,2025-03-10T13:20:52.401367,https://stackoverflow.com/article/1403,stackoverflow.com,True,Latest update on our project: https://stackoverflow.com/article/1403,False,user_db564d23,True,16470,5000,6,44
2212173590467554886,2025-03-13T08:21:52.401367,https://8206076b.xyz/paypal,8206076b.xyz,True,URGENT: Your account needs verification https://8206076b.xyz/paypal,True,user_ad633c97,False,331,175,3,25
1482765397315396022,2025-03-13T01:53:52.401367,https://dev.to/content/0d404fb353,dev.to,True,Check out this interesting article! https://dev.to/content/0d404fb353,False,user_a25b0362,False,5559,982,80,23
3237983541217233614,2025-03-16T18:06:52.401367,https://dev.to/news/2025/03/16/dd9eb2,dev.to,True,Latest update on our project: https://dev.to/news/2025/03/16/dd9eb2,False,user_04839f0a,False,1646,295,15,3
2986280113661219579,2025-03-13T04:35:52.401367,https://twitter.com/blog/d3b323db,twitter.com,True,Latest update on our project: https://twitter.com/blog/d3b323db,False,user_dcc661f1,True,2574,667,10,5
4797832126039236239,2025-03-11T08:18:52.401367,https://ow.ly/2f6a05,ow.ly,True,Make money fast! https://ow.ly/2f6a05,True,user_18f71965,False,2550,1076,20,9
1883522235269221889,2025-03-14T22:02:52.401367,https://twitter.com/news/2025/03/16/b48aa1,twitter.com,True,Check out this interesting article! https://twitter.com/news/2025/03/16/b48aa1,False,user_76aa2d1d,False,5356,3874,3,47
7166843801646269830,2025-03-16T15:31:52.401367,https://python.org/news/2025/03/16/8cf39d,python.org,True,Check out this interesting article! https://python.org/news/2025/03/16/8cf39d,False,user_ce80d61a,False,2111,353,1,7
1892694955664060420,2025-03-14T08:40:52.401367,https://dev.to/content/56f1256fa9,dev.to,True,Great resource for developers: https://dev.to/content/56f1256fa9,False,user_47594293,False,4122,2336,51,79
2474029878306959102,2025-03-13T17:15:52.401367,https://stackoverflow.com/posts/63090,stackoverflow.com,True,Latest update on our project: https://stackoverflow.com/posts/63090,False,user_d9630a8b,False,4212,1899,13,61
7827656716404420227,2025-03-12T10:15:52.401367,https://microsoft.com/article/8120,microsoft.com,True,Just published a new post: https://microsoft.com/article/8120,False,user_f60e12f4,False,7499,2203,6,39
1560060928725909166,2025-03-15T18:01:52.401367,https://github.com/content/ed124afe7f,github.com,True,Just published a new post: https://github.com/content/ed124afe7f,False,user_d64e99a8,False,6135,1442,50,11
2830025682891199217,2025-03-10T12:01:52.401367,https://37a565e5.tk/account,37a565e5.tk,True,Make money fast! https://37a565e5.tk/account,True,user_77fcfc82,False,11493,5000,12,20
2590041196712476247,2025-03-10T20:22:52.401367,https://dev.to/blog/8e7ce723,dev.to,True,Latest update on our project: https://dev.to/blog/8e7ce723,False,user_8311cfb4,False,11777,2755,4,12
1763517096988401058,2025-03-15T18:56:52.401367,https://github.com/article/9180,github.com,True,Useful information here: https://github.com/article/9180,False,user_742c3f68,False,7959,4664,4,7
1499053090895987828,2025-03-10T18:18:52.401367,https://python.org/article/7311,python.org,True,Useful information here: https://python.org/article/7311,False,user_349503d8,False,7928,5000,8,7
3538303522409022390,2025-03-13T06:39:52.401367,https://955a1ab6.tk/update,955a1ab6.tk,True,Your password needs to be updated https://955a1ab6.tk/update,True,user_01b7829b,True,330,39,13,10
7911241118696082187,2025-03-14T11:00:52.401367,https://stackoverflow.com/blog/1a50212c,stackoverflow.com,True,Check out this interesting article! https://stackoverflow.com/blog/1a50212c,False,user_e30246fc,False,37149,5000,3,9
3102954258020415386,2025-03-15T15:54:52.401367,https://linkedin.com/blog/5c3b353f,linkedin.com,True,Check out this interesting article! https://linkedin.com/blog/5c3b353f,False,user_cd6f487a,False,2630,286,5,134
8908652673784378341,2025-03-10T08:14:52.401367,https://youtube.com/content/4c8ae32130,youtube.com,True,Latest update on our project: https://youtube.com/content/4c8ae32130,False,user_64f8af13,False,1656,693,21,32
8442301759864626865,2025-03-12T16:38:52.401367,https://python.org/blog/827681c6,python.org,True,Great resource for developers: https://python.org/blog/827681c6,False,user_03991062,False,712,472,8,45
1040917672229934717,2025-03-11T11:33:52.401367,https://stackoverflow.com/posts/17384,stackoverflow.com,True,Just published a new post: https://stackoverflow.com/posts/17384,False,user_202599a9,False,1921,1027,2,38
2126694897441034211,2025-03-15T14:00:52.401367,https://facebook.com/article/7571,facebook.com,True,Useful information here: https://facebook.com/article/7571,False,user_7764a635,True,4560,1483,4,26
9370019192424388017,2025-03-11T09:25:52.401367,https://facebook.com/article/4005,facebook.com,True,Check out this interesting article! https://facebook.com/article/4005,False,user_19849a76,False,818,349,6,17
2063542575079935270,2025-03-09T23:02:52.401367,https://stackoverflow.com/posts/72746,stackoverflow.com,True,Useful information here: https://stackoverflow.com/posts/72746,False,user_e83a523c,False,317,193,11,9
1532664492233682640,2025-03-10T20:48:52.401367,https://stackoverflow.com/article/9974,stackoverflow.com,True,Useful information here: https://stackoverflow.com/article/9974,False,user_2cf54733,True,15871,3313,2,73
1809533784722737492,2025-03-14T04:17:52.401367,https://amazon.com/content/4523b89370,amazon.com,True,Useful information here: https://amazon.com/content/4523b89370,False,user_7d022783,False,1738,1190,5,15
6395709350736120542,2025-03-14T23:00:52.401367,https://github.com/article/8738,github.com,True,Check out this interesting article! https://github.com/article/8738,False,user_1fda8e0a,False,873,389,4,53
2987194630700412921,2025-03-10T18:22:52.401367,https://login.994a7d3a..cf,login.994a7d3a..cf,True,Your password needs to be updated https://login.994a7d3a..cf,True,user_1a3aad8a,False,6228,3871,15,35
2974526372543095470,2025-03-14T03:04:52.401367,https://twitter.com/content/0986f53aad,twitter.com,True,Useful information here: https://twitter.com/content/0986f53aad,False,user_eb317153,False,3540,1089,2,2
1368145997538504336,2025-03-14T07:51:52.401367,https://youtube.com/article/3987,youtube.com,True,Useful information here: https://youtube.com/article/3987,False,user_5bc3ad4e,False,1801,396,1,17
2511426341467593262,2025-03-10T07:18:52.401367,https://twitter.com/blog/01b48f7b,twitter.com,True,Useful information here: https://twitter.com/blog/01b48f7b,False,user_dbde954e,False,2655,1730,35,12
2951766410271453718,2025-03-15T10:41:52.401367,https://login.ff69b1f1..ml,login.ff69b1f1..ml,True,URGENT: Your account needs verification https://login.ff69b1f1..ml,True,user_e43d0d58,False,11054,5000,17,15
1277550806776805714,2025-03-15T10:53:52.401367,https://medium.com/posts/88336,medium.com,True,Check out this interesting article! https://medium.com/posts/88336,False,user_0567c7ca,False,1701,693,1,10
3034150996549847971,2025-03-13T04:30:52.401367,https://facebook.com/blog/194d6a8f,facebook.com,True,Latest update on our project: https://facebook.com/blog/194d6a8f,False,user_26c0a089,True,14300,4943,9,21
1156524006313947411,2025-03-14T19:57:52.401367,https://medium.com/posts/46120,medium.com,True,Great resource for developers: https://medium.com/posts/46120,False,user_3fc02d9a,False,18448,2454,10,24
1339368751859025499,2025-03-15T12:13:52.401367,https://ef2dc336.xyz/wallet,ef2dc336.xyz,True,Make money fast! https://ef2dc336.xyz/wallet,True,user_787a4e92,False,907,469,14,41
1554558013935569513,2025-03-10T19:45:52.401367,https://amazon.com/posts/65141,amazon.com,True,Just published a new post: https://amazon.com/posts/65141,False,user_80ef37f2,False,1751,871,8,58
3184739772969288106,2025-03-11T19:50:52.401367,https://stackoverflow.com/posts/79409,stackoverflow.com,True,Latest update on our project: https://stackoverflow.com/posts/79409,False,user_4ad1dfd4,False,5033,721,18,15
9978523732393682124,2025-03-14T03:02:52.401367,https://dev.to/content/8b9aa27b96,dev.to,True,Great resource for developers: https://dev.to/content/8b9aa27b96,False,user_6f965048,False,2710,789,11,4
8673969294861548023,2025-03-11T18:16:52.401367,https://dev.to/news/2025/03/16/69be5b,dev.to,True,Latest update on our project: https://dev.to/news/2025/03/16/69be5b,False,user_41b8cdd6,False,21922,5000,5,4
4339563451402473292,2025-03-11T08:59:52.401367,https://youtube.com/posts/54353,youtube.com,True,Great resource for developers: https://youtube.com/posts/54353,False,user_3522ef4e,True,141,18,3,86
5892948605525545705,2025-03-11T01:29:52.401367,https://cutt.ly/a16ed2,cutt.ly,True,URGENT: Your account needs verification https://cutt.ly/a16ed2,True,user_7db2cc54,False,12219,5000,16,0
